Day Ahead Price,DST,Timestamp,hora,dia_semana,dia_mes,mes,ano,fim_de_semana,feriado,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,Day Ahead Price_lag_1,Day Ahead Price_lag_2,Day Ahead Price_lag_24,Day Ahead Price_lag_25,Day Ahead Price_roll_3_mean,Day Ahead Price_roll_3_std,Day Ahead Price_roll_3_min,Day Ahead Price_roll_3_max,Day Ahead Price_roll_6_mean,Day Ahead Price_roll_6_std,Day Ahead Price_roll_6_min,Day Ahead Price_roll_6_max,Day Ahead Price_roll_12_mean,Day Ahead Price_roll_12_std,Day Ahead Price_roll_12_min,Day Ahead Price_roll_12_max,Day Ahead Price_roll_24_mean,Day Ahead Price_roll_24_std,Day Ahead Price_roll_24_min,Day Ahead Price_roll_24_max,Day Ahead Price_roll_168_mean,Day Ahead Price_roll_168_std,Day Ahead Price_roll_168_min,Day Ahead Price_roll_168_max
98.83,True,2024-07-18 06:00:00,6,3,18,7,2024,0,0,1.00,0.00,0.43,-0.90,0.00,-1.00,79.46,69.35,100.90,91.02,82.55,14.98,69.35,98.83,76.00,12.16,66.40,98.83,89.23,20.13,66.40,125.26,73.47,30.37,17.04,125.26,49.81,38.51,-74.02,125.26
97.41,True,2024-07-18 07:00:00,7,3,18,7,2024,0,0,0.97,-0.26,0.43,-0.90,0.00,-1.00,98.83,79.46,105.70,100.90,91.90,10.80,79.46,98.83,80.92,14.05,66.40,98.83,87.70,18.57,66.40,125.26,73.12,30.03,17.04,125.26,49.79,38.48,-74.02,125.26
80.78,True,2024-07-18 08:00:00,8,3,18,7,2024,0,0,0.87,-0.50,0.43,-0.90,0.00,-1.00,97.41,98.83,79.04,105.70,92.34,10.04,80.78,98.83,82.04,13.65,66.40,98.83,83.99,14.35,66.40,113.51,73.19,30.05,17.04,125.26,49.74,38.43,-74.02,125.26
66.18,True,2024-07-18 09:00:00,9,3,18,7,2024,0,0,0.71,-0.71,0.43,-0.90,0.00,-1.00,80.78,97.41,60.26,79.04,81.46,15.63,66.18,97.41,82.00,13.70,66.18,98.83,80.05,11.77,66.18,98.83,73.44,29.96,17.04,125.26,49.65,38.37,-74.02,125.26
50.25,True,2024-07-18 10:00:00,10,3,18,7,2024,0,0,0.50,-0.87,0.43,-0.90,0.00,-1.00,66.18,80.78,44.80,60.26,65.74,15.27,50.25,80.78,78.82,18.58,50.25,98.83,76.86,14.20,50.25,98.83,73.67,29.75,17.04,125.26,49.54,38.35,-74.02,125.26
38.66,True,2024-07-18 11:00:00,11,3,18,7,2024,0,0,0.26,-0.97,0.43,-0.90,0.00,-1.00,50.25,66.18,36.48,44.80,51.70,13.82,38.66,66.18,72.02,24.74,38.66,98.83,72.49,17.18,38.66,98.83,73.76,29.64,17.04,125.26,49.41,38.35,-74.02,125.26
37.79,True,2024-07-18 12:00:00,12,3,18,7,2024,0,0,0.00,-1.00,0.43,-0.90,0.00,-1.00,38.66,50.25,26.62,36.48,42.23,6.96,37.79,50.25,61.84,24.05,37.79,97.41,68.92,19.62,37.79,98.83,74.22,28.95,17.04,125.26,49.33,38.36,-74.02,125.26
40.97,True,2024-07-18 13:00:00,13,3,18,7,2024,0,0,-0.26,-0.97,0.43,-0.90,0.00,-1.00,37.79,38.66,17.04,26.62,39.14,1.64,37.79,40.97,52.44,17.51,37.79,80.78,66.68,21.22,37.79,98.83,75.22,27.25,19.58,125.26,49.30,38.36,-74.02,125.26
52.36,True,2024-07-18 14:00:00,14,3,18,7,2024,0,0,-0.50,-0.87,0.43,-0.90,0.00,-1.00,40.97,37.79,19.58,17.04,43.71,7.66,37.79,52.36,47.70,10.91,37.79,66.18,64.87,21.46,37.79,98.83,76.59,25.08,37.79,125.26,49.31,38.36,-74.02,125.26
70.97,True,2024-07-18 15:00:00,15,3,18,7,2024,0,0,-0.71,-0.71,0.43,-0.90,0.00,-1.00,52.36,40.97,44.73,19.58,54.77,15.14,40.97,70.97,48.50,12.58,37.79,70.97,65.25,21.53,37.79,98.83,77.68,24.18,37.79,125.26,49.37,38.39,-74.02,125.26
88.98,True,2024-07-18 16:00:00,16,3,18,7,2024,0,0,-0.87,-0.50,0.43,-0.90,0.00,-1.00,70.97,52.36,65.94,44.73,70.77,18.31,52.36,88.98,54.96,20.86,37.79,88.98,66.89,22.59,37.79,98.83,78.64,24.16,37.79,125.26,49.47,38.47,-74.02,125.26
102.85,True,2024-07-18 17:00:00,17,3,18,7,2024,0,0,-0.97,-0.26,0.43,-0.90,0.00,-1.00,88.98,70.97,87.69,65.94,87.60,15.98,70.97,102.85,65.65,26.53,37.79,102.85,68.84,24.68,37.79,102.85,79.27,24.60,37.79,125.26,49.57,38.59,-74.02,125.26
121.22,True,2024-07-18 18:00:00,18,3,18,7,2024,0,0,-1.00,-0.00,0.43,-0.90,0.00,-1.00,102.85,88.98,104.63,87.69,104.35,16.17,88.98,121.22,79.56,30.56,40.97,121.22,70.70,27.80,37.79,121.22,79.96,25.55,37.79,125.26,49.66,38.74,-74.02,125.26
130.05,True,2024-07-18 19:00:00,19,3,18,7,2024,0,0,-0.97,0.26,0.43,-0.90,0.00,-1.00,121.22,102.85,115.75,104.63,118.04,13.88,102.85,130.05,94.41,29.69,52.36,130.05,73.42,31.94,37.79,130.05,80.56,26.57,37.79,130.05,49.79,38.97,-74.02,130.05
138.23,True,2024-07-18 20:00:00,20,3,18,7,2024,0,0,-0.87,0.50,0.43,-0.90,0.00,-1.00,130.05,121.22,125.26,115.75,129.83,8.51,121.22,138.23,108.72,25.81,70.97,138.23,78.21,37.04,37.79,138.23,81.10,27.63,37.79,138.23,49.96,39.30,-74.02,138.23
121.89,True,2024-07-18 21:00:00,21,3,18,7,2024,0,0,-0.71,0.71,0.43,-0.90,0.00,-1.00,138.23,130.05,113.51,125.26,130.06,8.17,121.89,138.23,117.20,18.15,88.98,138.23,82.85,38.85,37.79,138.23,81.45,28.11,37.79,138.23,50.02,39.40,-74.02,138.23
102.25,True,2024-07-18 22:00:00,22,3,18,7,2024,0,0,-0.50,0.87,0.43,-0.90,0.00,-1.00,121.89,138.23,88.48,113.51,120.79,18.02,102.25,138.23,119.42,14.46,102.25,138.23,87.19,37.76,37.79,138.23,82.02,28.40,37.79,138.23,50.05,39.44,-74.02,138.23
91.24,True,2024-07-18 23:00:00,23,3,18,7,2024,0,0,-0.26,0.97,0.43,-0.90,0.00,-1.00,102.25,121.89,91.06,88.48,105.13,15.53,91.24,121.89,117.48,17.56,91.24,138.23,91.57,34.53,37.79,138.23,82.03,28.40,37.79,138.23,50.09,39.48,-74.02,138.23
80.86,True,2024-07-19 00:00:00,0,4,19,7,2024,0,0,0.00,1.00,-0.43,-0.90,0.00,-1.00,91.24,102.25,80.65,91.06,91.45,10.70,80.86,102.25,110.75,22.79,80.86,138.23,95.16,30.43,40.97,138.23,82.04,28.40,37.79,138.23,50.21,39.54,-74.02,138.23
80.31,True,2024-07-19 01:00:00,1,4,19,7,2024,0,0,0.26,0.97,-0.43,-0.90,0.00,-1.00,80.86,91.24,67.90,80.65,84.14,6.16,80.31,91.24,102.46,23.41,80.31,138.23,98.43,25.84,52.36,138.23,82.56,28.24,37.79,138.23,50.33,39.60,-74.02,138.23
70.62,True,2024-07-19 02:00:00,2,4,19,7,2024,0,0,0.50,0.87,-0.43,-0.90,0.00,-1.00,80.31,80.86,74.06,67.90,77.26,5.76,70.62,80.86,91.20,18.51,70.62,121.89,99.96,23.29,70.62,138.23,82.41,28.30,37.79,138.23,50.43,39.63,-74.02,138.23
66.80,True,2024-07-19 03:00:00,3,4,19,7,2024,0,0,0.71,0.71,-0.43,-0.90,0.00,-1.00,70.62,80.31,66.40,74.06,72.58,6.96,66.80,80.31,82.01,13.12,66.80,102.25,99.61,23.78,66.80,138.23,82.43,28.29,37.79,138.23,50.66,39.61,-74.02,138.23
75.71,True,2024-07-19 04:00:00,4,4,19,7,2024,0,0,0.87,0.50,-0.43,-0.90,0.00,-1.00,66.80,70.62,69.35,66.40,71.04,4.47,66.80,75.71,77.59,8.64,66.80,91.24,98.50,24.62,66.80,138.23,82.69,28.19,37.79,138.23,50.86,39.65,-74.02,138.23
78.70,True,2024-07-19 05:00:00,5,4,19,7,2024,0,0,0.97,0.26,-0.43,-0.90,0.00,-1.00,75.71,66.80,79.46,69.35,73.74,6.19,66.80,78.70,75.50,5.69,66.80,80.86,96.49,25.21,66.80,138.23,82.66,28.19,37.79,138.23,51.11,39.70,-74.02,138.23
96.94,True,2024-07-19 06:00:00,6,4,19,7,2024,0,0,1.00,0.00,-0.43,-0.90,0.00,-1.00,78.70,75.71,98.83,79.46,83.78,11.49,75.71,96.94,78.18,10.48,66.80,96.94,94.47,23.99,66.80,138.23,82.58,28.15,37.79,138.23,51.37,39.86,-74.02,138.23
98.40,True,2024-07-19 07:00:00,7,4,19,7,2024,0,0,0.97,-0.26,-0.43,-0.90,0.00,-1.00,96.94,78.70,97.41,98.83,91.35,10.98,78.70,98.40,81.20,13.41,66.80,98.40,91.83,21.31,66.80,138.23,82.63,28.17,37.79,138.23,51.51,39.98,-74.02,138.23
81.43,True,2024-07-19 08:00:00,8,4,19,7,2024,0,0,0.87,-0.50,-0.43,-0.90,0.00,-1.00,98.40,96.94,80.78,97.41,92.26,9.40,81.43,98.40,83.00,12.39,66.80,98.40,87.10,15.62,66.80,121.89,82.65,28.17,37.79,138.23,51.71,40.05,-74.02,138.23
70.75,True,2024-07-19 09:00:00,9,4,19,7,2024,0,0,0.71,-0.71,-0.43,-0.90,0.00,-1.00,81.43,98.40,66.18,80.78,83.53,13.94,70.75,98.40,83.66,11.43,70.75,98.40,82.83,11.76,66.80,102.25,82.84,28.07,37.79,138.23,51.85,40.07,-74.02,138.23
60.77,True,2024-07-19 10:00:00,10,4,19,7,2024,0,0,0.50,-0.87,-0.43,-0.90,0.00,-1.00,70.75,81.43,50.25,66.18,70.98,10.33,60.77,81.43,81.17,14.67,60.77,98.40,79.38,11.63,60.77,98.40,83.28,27.62,37.79,138.23,51.91,40.08,-74.02,138.23
47.39,True,2024-07-19 11:00:00,11,4,19,7,2024,0,0,0.26,-0.97,-0.43,-0.90,0.00,-1.00,60.77,70.75,38.66,50.25,59.64,11.72,47.39,70.75,75.95,20.24,47.39,98.40,75.72,14.17,47.39,98.40,83.64,27.05,37.79,138.23,51.88,40.08,-74.02,138.23
40.03,True,2024-07-19 12:00:00,12,4,19,7,2024,0,0,0.00,-1.00,-0.43,-0.90,0.00,-1.00,47.39,60.77,37.79,38.66,49.40,10.51,40.03,60.77,66.46,21.71,40.03,98.40,72.32,17.37,40.03,98.40,83.74,26.89,40.03,138.23,51.86,40.09,-74.02,138.23
39.84,True,2024-07-19 13:00:00,13,4,19,7,2024,0,0,-0.26,-0.97,-0.43,-0.90,0.00,-1.00,40.03,47.39,40.97,37.79,42.42,4.31,39.84,47.39,56.70,17.17,39.84,81.43,68.95,19.48,39.84,98.40,83.69,26.97,39.84,138.23,51.85,40.09,-74.02,138.23
46.02,True,2024-07-19 14:00:00,14,4,19,7,2024,0,0,-0.50,-0.87,-0.43,-0.90,0.00,-1.00,39.84,40.03,52.36,40.97,41.96,3.51,39.84,46.02,50.80,12.39,39.84,70.75,66.90,20.55,39.84,98.40,83.43,27.32,39.84,138.23,51.91,40.07,-74.02,138.23
66.49,True,2024-07-19 15:00:00,15,4,19,7,2024,0,0,-0.71,-0.71,-0.43,-0.90,0.00,-1.00,46.02,39.84,70.97,52.36,50.78,13.95,39.84,66.49,50.09,11.07,39.84,66.49,66.87,20.55,39.84,98.40,83.24,27.42,39.84,138.23,52.16,40.03,-74.02,138.23
78.05,True,2024-07-19 16:00:00,16,4,19,7,2024,0,0,-0.87,-0.50,-0.43,-0.90,0.00,-1.00,66.49,46.02,88.98,70.97,63.52,16.22,46.02,78.05,52.97,15.69,39.84,78.05,67.07,20.65,39.84,98.40,82.79,27.42,39.84,138.23,52.40,40.07,-74.02,138.23
85.06,True,2024-07-19 17:00:00,17,4,19,7,2024,0,0,-0.97,-0.26,-0.43,-0.90,0.00,-1.00,78.05,66.49,102.85,88.98,76.53,9.38,66.49,85.06,59.25,19.97,39.84,85.06,67.60,21.06,39.84,98.40,82.04,27.09,39.84,138.23,52.63,40.14,-74.02,138.23
98.10,True,2024-07-19 18:00:00,18,4,19,7,2024,0,0,-1.00,-0.00,-0.43,-0.90,0.00,-1.00,85.06,78.05,121.22,102.85,87.07,10.18,78.05,98.10,68.93,22.68,39.84,98.10,67.69,21.21,39.84,98.40,81.08,26.03,39.84,138.23,52.90,40.30,-74.02,138.23
111.90,True,2024-07-19 19:00:00,19,4,19,7,2024,0,0,-0.97,0.26,-0.43,-0.90,0.00,-1.00,98.10,85.06,130.05,121.22,98.35,13.42,85.06,111.90,80.94,23.27,46.02,111.90,68.82,23.24,39.84,111.90,80.32,24.77,39.84,138.23,53.11,40.51,-74.02,138.23
121.22,True,2024-07-19 20:00:00,20,4,19,7,2024,0,0,-0.87,0.50,-0.43,-0.90,0.00,-1.00,111.90,98.10,138.23,130.05,110.41,11.63,98.10,121.22,93.47,20.82,66.49,121.22,72.14,27.63,39.84,121.22,79.62,23.24,39.84,121.89,53.30,40.76,-74.02,138.23
107.39,True,2024-07-19 21:00:00,21,4,19,7,2024,0,0,-0.71,0.71,-0.43,-0.90,0.00,-1.00,121.22,111.90,121.89,138.23,113.50,7.05,107.39,121.22,100.29,16.46,78.05,121.22,75.19,29.43,39.84,121.22,79.01,22.26,39.84,121.22,53.42,40.89,-74.02,138.23
91.88,True,2024-07-19 22:00:00,22,4,19,7,2024,0,0,-0.50,0.87,-0.43,-0.90,0.00,-1.00,107.39,121.22,102.25,121.89,106.83,14.68,91.88,121.22,102.59,13.41,85.06,121.22,77.78,29.41,39.84,121.22,78.58,21.89,39.84,121.22,53.49,40.94,-74.02,138.23
95.24,True,2024-07-19 23:00:00,23,4,19,7,2024,0,0,-0.26,0.97,-0.43,-0.90,0.00,-1.00,91.88,107.39,91.24,102.25,98.17,8.16,91.88,107.39,104.29,11.21,91.88,121.22,81.77,28.14,39.84,121.22,78.75,22.00,39.84,121.22,53.67,41.06,-74.02,138.23
89.74,True,2024-07-20 00:00:00,0,5,20,7,2024,1,0,0.00,1.00,-0.97,-0.22,0.00,-1.00,95.24,91.88,80.86,91.24,92.29,2.77,89.74,95.24,102.89,12.57,89.74,121.22,85.91,24.91,39.84,121.22,79.12,22.12,39.84,121.22,53.86,41.15,-74.02,138.23
86.08,True,2024-07-20 01:00:00,1,5,20,7,2024,1,0,0.26,0.97,-0.97,-0.22,0.00,-1.00,89.74,95.24,80.31,80.86,90.35,4.61,86.08,95.24,98.59,13.27,86.08,121.22,89.76,20.28,46.02,121.22,79.36,22.16,39.84,121.22,54.12,41.22,-74.02,138.23
77.73,True,2024-07-20 02:00:00,2,5,20,7,2024,1,0,0.50,0.87,-0.97,-0.22,0.00,-1.00,86.08,89.74,70.62,80.31,84.52,6.16,77.73,89.74,91.34,9.88,77.73,107.39,92.41,15.58,66.49,121.22,79.65,22.09,39.84,121.22,54.35,41.24,-74.02,138.23
78.09,True,2024-07-20 03:00:00,3,5,20,7,2024,1,0,0.71,0.71,-0.97,-0.22,0.00,-1.00,77.73,86.08,66.80,70.62,80.63,4.72,77.73,86.08,86.46,7.26,77.73,95.24,93.37,14.12,77.73,121.22,80.12,21.92,39.84,121.22,54.62,41.25,-74.02,138.23
81.83,True,2024-07-20 04:00:00,4,5,20,7,2024,1,0,0.87,0.50,-0.97,-0.22,0.00,-1.00,78.09,77.73,75.71,66.80,79.22,2.27,77.73,81.83,84.78,6.91,77.73,95.24,93.69,13.78,77.73,121.22,80.38,21.90,39.84,121.22,54.92,41.27,-74.02,138.23
76.29,True,2024-07-20 05:00:00,5,5,20,7,2024,1,0,0.97,0.26,-0.97,-0.22,0.00,-1.00,81.83,78.09,78.70,75.71,78.74,2.83,76.29,81.83,81.63,5.33,76.29,89.74,92.96,14.49,76.29,121.22,80.28,21.92,39.84,121.22,55.18,41.26,-74.02,138.23
65.60,True,2024-07-20 06:00:00,6,5,20,7,2024,1,0,1.00,0.00,-0.97,-0.22,0.00,-1.00,76.29,81.83,96.94,78.70,74.57,8.25,65.60,81.83,77.60,6.87,65.60,86.08,90.25,16.36,65.60,121.22,78.97,21.81,39.84,121.22,55.40,41.21,-74.02,138.23
67.74,True,2024-07-20 07:00:00,7,5,20,7,2024,1,0,0.97,-0.26,-0.97,-0.22,0.00,-1.00,65.60,76.29,98.40,96.94,69.88,5.66,65.60,76.29,74.55,6.41,65.60,81.83,86.57,16.01,65.60,121.22,77.69,21.52,39.84,121.22,55.65,41.16,-74.02,138.23
50.00,True,2024-07-20 08:00:00,8,5,20,7,2024,1,0,0.87,-0.50,-0.97,-0.22,0.00,-1.00,67.74,65.60,81.43,98.40,61.11,9.68,50.00,67.74,69.92,11.57,50.00,81.83,80.63,15.18,50.00,107.39,76.38,22.23,39.84,121.22,55.82,41.08,-74.02,138.23
9.96,True,2024-07-20 09:00:00,9,5,20,7,2024,1,0,0.71,-0.71,-0.97,-0.22,0.00,-1.00,50.00,67.74,70.75,81.43,42.57,29.60,9.96,67.74,58.57,26.17,9.96,81.83,72.52,23.40,9.96,95.24,73.85,26.04,9.96,121.22,55.85,41.04,-74.02,138.23
1.57,True,2024-07-20 10:00:00,10,5,20,7,2024,1,0,0.50,-0.87,-0.97,-0.22,0.00,-1.00,9.96,50.00,60.77,70.75,20.51,25.88,1.57,50.00,45.19,31.81,1.57,76.29,64.99,30.15,1.57,95.24,71.39,29.85,1.57,121.22,55.86,41.03,-74.02,138.23
0.44,True,2024-07-20 11:00:00,11,5,20,7,2024,1,0,0.26,-0.97,-0.97,-0.22,0.00,-1.00,1.57,9.96,47.39,60.77,3.99,5.20,0.44,9.96,32.55,32.05,0.44,67.74,57.09,33.71,0.44,89.74,69.43,32.88,0.44,121.22,55.86,41.03,-74.02,138.23
0.00,True,2024-07-20 12:00:00,12,5,20,7,2024,1,0,0.00,-1.00,-0.97,-0.22,0.00,-1.00,0.44,1.57,40.03,47.39,0.67,0.81,0.00,1.57,21.62,29.62,0.00,67.74,49.61,35.71,0.00,86.08,67.76,35.36,0.00,121.22,55.89,40.99,-74.02,138.23
-0.01,True,2024-07-20 13:00:00,13,5,20,7,2024,1,0,-0.26,-0.97,-0.97,-0.22,0.00,-1.00,0.00,0.44,39.84,40.03,0.14,0.26,-0.01,0.44,10.33,19.81,-0.01,50.00,42.44,36.36,-0.01,81.83,66.10,37.59,-0.01,121.22,55.98,40.85,-74.02,138.23
1.50,True,2024-07-20 14:00:00,14,5,20,7,2024,1,0,-0.50,-0.87,-0.97,-0.22,0.00,-1.00,-0.01,0.00,46.02,39.84,0.50,0.87,-0.01,1.50,2.24,3.84,-0.01,9.96,36.08,36.29,-0.01,81.83,64.25,39.67,-0.01,121.22,56.06,40.73,-74.02,138.23
3.97,True,2024-07-20 15:00:00,15,5,20,7,2024,1,0,-0.71,-0.71,-0.97,-0.22,0.00,-1.00,1.50,-0.01,66.49,46.02,1.82,2.01,-0.01,3.97,1.25,1.51,-0.01,3.97,29.91,34.77,-0.01,81.83,61.64,41.52,-0.01,121.22,56.09,40.68,-74.02,138.23
41.30,True,2024-07-20 16:00:00,16,5,20,7,2024,1,0,-0.87,-0.50,-0.97,-0.22,0.00,-1.00,3.97,1.50,78.05,66.49,15.59,22.30,1.50,41.30,7.87,16.45,-0.01,41.30,26.53,31.03,-0.01,76.29,60.11,41.57,-0.01,121.22,56.34,40.47,-74.02,138.23
52.02,True,2024-07-20 17:00:00,17,5,20,7,2024,1,0,-0.97,-0.26,-0.97,-0.22,0.00,-1.00,41.30,3.97,85.06,78.05,32.43,25.22,3.97,52.02,16.46,23.68,-0.01,52.02,24.51,28.15,-0.01,67.74,58.73,41.25,-0.01,121.22,56.46,40.42,-74.02,138.23
60.64,True,2024-07-20 18:00:00,18,5,20,7,2024,1,0,-1.00,-0.00,-0.97,-0.22,0.00,-1.00,52.02,41.30,98.10,85.06,51.32,9.69,41.30,60.64,26.57,27.83,-0.01,60.64,24.09,27.52,-0.01,67.74,57.17,40.40,-0.01,121.22,56.53,40.42,-74.02,138.23
60.05,True,2024-07-20 19:00:00,19,5,20,7,2024,1,0,-0.97,0.26,-0.97,-0.22,0.00,-1.00,60.64,52.02,111.90,98.10,57.57,4.82,52.02,60.64,36.58,27.15,1.50,60.64,23.45,26.48,-0.01,60.64,55.01,38.69,-0.01,121.22,56.44,40.40,-74.02,138.23
87.93,True,2024-07-20 20:00:00,20,5,20,7,2024,1,0,-0.87,0.50,-0.97,-0.22,0.00,-1.00,60.05,60.64,121.22,111.90,69.54,15.93,60.05,87.93,50.98,27.73,3.97,87.93,26.61,31.69,-0.01,87.93,53.62,36.77,-0.01,107.39,56.51,40.44,-74.02,138.23
88.31,True,2024-07-20 21:00:00,21,5,20,7,2024,1,0,-0.71,0.71,-0.97,-0.22,0.00,-1.00,87.93,60.05,107.39,121.22,78.76,16.21,60.05,88.31,65.04,19.20,41.30,88.31,33.14,35.76,-0.01,88.31,52.83,35.74,-0.01,95.24,56.56,40.48,-74.02,138.23
80.68,True,2024-07-20 22:00:00,22,5,20,7,2024,1,0,-0.50,0.87,-0.97,-0.22,0.00,-1.00,88.31,87.93,91.88,107.39,85.64,4.30,80.68,88.31,71.61,15.91,52.02,88.31,39.74,36.69,-0.01,88.31,52.36,35.28,-0.01,95.24,56.65,40.51,-74.02,138.23
67.98,True,2024-07-20 23:00:00,23,5,20,7,2024,1,0,-0.26,0.97,-0.97,-0.22,0.00,-1.00,80.68,88.31,95.24,91.88,78.99,10.27,67.98,88.31,74.27,13.06,60.05,88.31,45.36,35.26,-0.01,88.31,51.23,34.27,-0.01,89.74,56.53,40.44,-74.02,138.23
49.77,True,2024-07-21 00:00:00,0,6,21,7,2024,1,0,0.00,1.00,-0.78,0.62,0.00,-1.00,67.98,80.68,89.74,95.24,66.14,15.54,49.77,80.68,72.45,15.79,49.77,88.31,49.51,32.24,-0.01,88.31,49.56,33.27,-0.01,88.31,56.45,40.44,-74.02,138.23
42.26,True,2024-07-21 01:00:00,1,6,21,7,2024,1,0,0.26,0.97,-0.78,0.62,0.00,-1.00,49.77,67.98,86.08,89.74,53.34,13.23,42.26,67.98,69.49,19.76,42.26,88.31,53.03,28.42,1.50,88.31,47.74,32.37,-0.01,88.31,56.37,40.46,-74.02,138.23
43.41,True,2024-07-21 02:00:00,2,6,21,7,2024,1,0,0.50,0.87,-0.78,0.62,0.00,-1.00,42.26,49.77,77.73,86.08,45.15,4.05,42.26,49.77,62.07,19.81,42.26,88.31,56.53,23.69,3.97,88.31,46.31,31.74,-0.01,88.31,56.36,40.46,-74.02,138.23
35.35,True,2024-07-21 03:00:00,3,6,21,7,2024,1,0,0.71,0.71,-0.78,0.62,0.00,-1.00,43.41,42.26,78.09,77.73,40.34,4.36,35.35,43.41,53.24,17.43,35.35,80.68,59.14,18.54,35.35,88.31,44.52,31.07,-0.01,88.31,56.35,40.47,-74.02,138.23
30.80,True,2024-07-21 04:00:00,4,6,21,7,2024,1,0,0.87,0.50,-0.78,0.62,0.00,-1.00,35.35,43.41,81.83,78.09,36.52,6.39,30.80,43.41,44.93,13.08,30.80,67.98,58.27,19.67,30.80,88.31,42.40,30.14,-0.01,88.31,56.31,40.49,-74.02,138.23
32.00,True,2024-07-21 05:00:00,5,6,21,7,2024,1,0,0.97,0.26,-0.78,0.62,0.00,-1.00,30.80,35.35,76.29,81.83,32.72,2.36,30.80,35.35,38.93,7.42,30.80,49.77,56.60,21.05,30.80,88.31,40.55,29.32,-0.01,88.31,56.32,40.48,-74.02,138.23
34.57,True,2024-07-21 06:00:00,6,6,21,7,2024,1,0,1.00,0.00,-0.78,0.62,0.00,-1.00,32.00,30.80,65.60,76.29,32.46,1.93,30.80,34.57,36.40,5.27,30.80,43.41,54.43,21.92,30.80,88.31,39.26,28.85,-0.01,88.31,56.44,40.39,-74.02,138.23
25.07,True,2024-07-21 07:00:00,7,6,21,7,2024,1,0,0.97,-0.26,-0.78,0.62,0.00,-1.00,34.57,32.00,67.74,65.60,30.55,4.91,25.07,34.57,33.53,6.06,25.07,43.41,51.51,23.38,25.07,88.31,37.48,28.32,-0.01,88.31,56.59,40.22,-74.02,138.23
0.49,True,2024-07-21 08:00:00,8,6,21,7,2024,1,0,0.87,-0.50,-0.78,0.62,0.00,-1.00,25.07,34.57,50.00,67.74,20.04,17.59,0.49,34.57,26.38,13.20,0.49,35.35,44.22,24.59,0.49,88.31,35.42,29.16,-0.01,88.31,56.61,40.19,-74.02,138.23
0.04,True,2024-07-21 09:00:00,9,6,21,7,2024,1,0,0.71,-0.71,-0.78,0.62,0.00,-1.00,0.49,25.07,9.96,50.00,8.53,14.32,0.04,25.07,20.50,15.98,0.04,34.57,36.87,23.38,0.04,80.68,35.01,29.61,-0.01,88.31,56.73,39.98,-74.02,138.23
0.00,True,2024-07-21 10:00:00,10,6,21,7,2024,1,0,0.50,-0.87,-0.78,0.62,0.00,-1.00,0.04,0.49,1.57,9.96,0.18,0.27,0.00,0.49,15.36,16.92,0.00,34.57,30.14,21.13,0.00,67.98,34.94,29.68,-0.01,88.31,56.98,39.51,-74.02,138.23
-0.01,True,2024-07-21 11:00:00,11,6,21,7,2024,1,0,0.26,-0.97,-0.78,0.62,0.00,-1.00,0.00,0.04,0.44,1.57,0.01,0.03,-0.01,0.04,10.03,15.62,-0.01,34.57,24.48,19.08,-0.01,49.77,34.92,29.71,-0.01,88.31,57.33,38.72,-74.02,138.23
-0.10,True,2024-07-21 12:00:00,12,6,21,7,2024,1,0,0.00,-1.00,-0.78,0.62,0.00,-1.00,-0.01,0.00,0.00,0.44,-0.04,0.06,-0.10,0.00,4.25,10.20,-0.10,25.07,20.32,18.49,-0.10,43.41,34.92,29.71,-0.10,88.31,57.77,37.63,-74.02,138.23
-0.25,True,2024-07-21 13:00:00,13,6,21,7,2024,1,0,-0.26,-0.97,-0.78,0.62,0.00,-1.00,-0.10,-0.01,-0.01,0.00,-0.12,0.12,-0.25,-0.01,0.03,0.25,-0.25,0.49,16.78,17.97,-0.25,43.41,34.91,29.73,-0.25,88.31,58.21,36.49,-51.43,138.23
-0.01,True,2024-07-21 14:00:00,14,6,21,7,2024,1,0,-0.50,-0.87,-0.78,0.62,0.00,-1.00,-0.25,-0.10,1.50,-0.01,-0.12,0.12,-0.25,-0.01,-0.05,0.11,-0.25,0.04,13.16,16.42,-0.25,35.35,34.84,29.80,-0.25,88.31,58.51,35.78,-19.34,138.23
