SUDESTE,DST,Timestamp,hora,dia_semana,dia_mes,mes,ano,fim_de_semana,feriado,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,SUDESTE_lag_1,SUDESTE_lag_2,SUDESTE_lag_24,SUDESTE_lag_25,SUDESTE_roll_3_mean,SUDESTE_roll_3_std,SUDESTE_roll_3_min,SUDESTE_roll_3_max,SUDESTE_roll_6_mean,SUDESTE_roll_6_std,SUDESTE_roll_6_min,SUDESTE_roll_6_max,SUDESTE_roll_12_mean,SUDESTE_roll_12_std,SUDESTE_roll_12_min,SUDESTE_roll_12_max,SUDESTE_roll_24_mean,SUDESTE_roll_24_std,SUDESTE_roll_24_min,SUDESTE_roll_24_max,SUDESTE_roll_168_mean,SUDESTE_roll_168_std,SUDESTE_roll_168_min,SUDESTE_roll_168_max
34823.79,False,2024-07-05 03:00:00,3,4,5,7,2024,0,0,0.71,0.71,-0.43,-0.90,0.00,-1.00,35358.83,36625.30,34447.63,34923.45,35602.64,925.17,34823.79,36625.30,38658.45,3890.41,34823.79,44756.47,43443.41,5702.31,34823.79,50203.32,43351.74,4913.84,34816.94,50203.32,41814.06,5297.79,31002.03,50203.32
35040.37,False,2024-07-05 04:00:00,4,4,5,7,2024,0,0,0.87,0.50,-0.43,-0.90,0.00,-1.00,34823.79,35358.83,34816.94,34447.63,35074.33,269.13,34823.79,35358.83,37039.10,2677.58,34823.79,41616.91,42413.48,6029.55,34823.79,50203.32,43361.05,4897.15,34823.79,50203.32,41746.99,5314.15,31002.03,50203.32
36625.88,False,2024-07-05 05:00:00,5,4,5,7,2024,0,0,0.97,0.26,-0.43,-0.90,0.00,-1.00,35040.37,34823.79,36444.35,34816.94,35496.68,983.89,34823.79,36625.88,36207.26,1477.16,34823.79,38769.41,41489.69,5993.17,34823.79,50203.32,43368.61,4886.13,34823.79,50203.32,41696.78,5312.03,31002.03,50203.32
39322.96,False,2024-07-05 06:00:00,6,4,5,7,2024,0,0,1.00,0.00,-0.43,-0.90,0.00,-1.00,36625.88,35040.37,39172.19,36444.35,36996.41,2165.21,35040.37,39322.96,36299.52,1673.44,34823.79,39322.96,40582.99,5342.80,34823.79,49116.86,43374.90,4880.59,34823.79,50203.32,41673.74,5291.10,31002.03,50203.32
42280.17,False,2024-07-05 07:00:00,7,4,5,7,2024,0,0,0.97,-0.26,-0.43,-0.90,0.00,-1.00,39322.96,36625.88,41848.91,39172.19,39409.67,2828.14,36625.88,42280.17,37242.00,2977.73,34823.79,42280.17,40013.27,4672.54,34823.79,47947.73,43392.86,4875.52,34823.79,50203.32,41679.57,5265.69,31002.03,50203.32
44596.35,False,2024-07-05 08:00:00,8,4,5,7,2024,0,0,0.87,-0.50,-0.43,-0.90,0.00,-1.00,42280.17,39322.96,43888.67,41848.91,42066.49,2643.18,39322.96,44596.35,38781.59,4016.28,34823.79,44596.35,39733.99,4234.84,34823.79,46991.42,43422.35,4880.78,34823.79,50203.32,41707.35,5248.04,31002.03,50203.32
45727.19,False,2024-07-05 09:00:00,9,4,5,7,2024,0,0,0.71,-0.71,-0.43,-0.90,0.00,-1.00,44596.35,42280.17,44977.59,43888.67,44201.24,1757.15,42280.17,45727.19,40598.82,4322.40,35040.37,45727.19,39628.64,4049.55,34823.79,45727.19,43453.58,4893.55,34823.79,50203.32,41745.27,5237.56,31002.03,50203.32
46289.15,False,2024-07-05 10:00:00,10,4,5,7,2024,0,0,0.50,-0.87,-0.43,-0.90,0.00,-1.00,45727.19,44596.35,45960.71,44977.59,45537.56,862.19,44596.35,46289.15,42473.62,3842.14,36625.88,46289.15,39756.36,4245.42,34823.79,46289.15,43467.27,4901.32,34823.79,50203.32,41787.74,5231.27,31002.03,50203.32
46297.04,False,2024-07-05 11:00:00,11,4,5,7,2024,0,0,0.26,-0.97,-0.43,-0.90,0.00,-1.00,46289.15,45727.19,46297.62,45960.71,46104.46,326.75,45727.19,46297.04,44085.48,2780.07,39322.96,46297.04,40146.37,4629.48,34823.79,46297.04,43467.25,4901.31,34823.79,50203.32,41829.49,5224.82,31002.03,50203.32
45715.54,False,2024-07-05 12:00:00,12,4,5,7,2024,0,0,0.00,-1.00,-0.43,-0.90,0.00,-1.00,46297.04,46289.15,45731.21,46297.62,46100.58,333.48,45715.54,46297.04,45150.91,1536.80,42280.17,46297.04,40725.21,4869.68,34823.79,46297.04,43466.59,4900.99,34823.79,50203.32,41865.14,5213.87,31002.03,50203.32
46230.12,False,2024-07-05 13:00:00,13,4,5,7,2024,0,0,-0.26,-0.97,-0.43,-0.90,0.00,-1.00,45715.54,46297.04,46190.15,45731.21,46080.90,318.18,45715.54,46297.04,45809.23,653.00,44596.35,46297.04,41525.62,4923.59,34823.79,46297.04,43468.26,4901.96,34823.79,50203.32,41904.82,5206.56,31002.03,50203.32
46779.01,False,2024-07-05 14:00:00,14,4,5,7,2024,0,0,-0.50,-0.87,-0.43,-0.90,0.00,-1.00,46230.12,45715.54,46776.93,46190.15,46241.56,531.83,45715.54,46779.01,46173.01,401.85,45715.54,46779.01,42477.30,4722.86,34823.79,46779.01,43468.34,4902.03,34823.79,50203.32,41948.73,5203.45,31002.03,50203.32
46811.58,False,2024-07-05 15:00:00,15,4,5,7,2024,0,0,-0.71,-0.71,-0.43,-0.90,0.00,-1.00,46779.01,46230.12,47015.50,46776.93,46606.90,326.71,46230.12,46811.58,46353.74,405.08,45715.54,46811.58,43476.28,4195.16,35040.37,46811.58,43459.85,4895.78,34823.79,50203.32,41992.15,5200.30,31002.03,50203.32
46867.45,False,2024-07-05 16:00:00,16,4,5,7,2024,0,0,-0.87,-0.50,-0.43,-0.90,0.00,-1.00,46811.58,46779.01,47399.56,47015.50,46819.34,44.73,46779.01,46867.45,46450.12,452.64,45715.54,46867.45,44461.87,3334.02,36625.88,46867.45,43437.68,4878.34,34823.79,50203.32,42035.30,5197.31,31002.03,50203.32
47447.75,False,2024-07-05 17:00:00,17,4,5,7,2024,0,0,-0.97,-0.26,-0.43,-0.90,0.00,-1.00,46867.45,46811.58,47711.37,47399.56,47042.26,352.27,46811.58,47447.75,46641.91,595.91,45715.54,47447.75,45363.69,2336.00,39322.96,47447.75,43426.69,4868.58,34823.79,50203.32,42082.77,5199.03,31002.03,50203.32
49648.11,False,2024-07-05 18:00:00,18,4,5,7,2024,0,0,-1.00,-0.00,-0.43,-0.90,0.00,-1.00,47447.75,46867.45,50203.32,47711.37,47987.77,1466.88,46867.45,49648.11,47297.34,1214.67,46230.12,49648.11,46224.12,1732.25,42280.17,49648.11,43403.56,4836.20,34823.79,49648.11,42148.56,5224.03,31002.03,50203.32
48743.03,False,2024-07-05 19:00:00,19,4,5,7,2024,0,0,-0.97,0.26,-0.43,-0.90,0.00,-1.00,49648.11,47447.75,49116.86,50203.32,48612.96,1105.94,47447.75,49648.11,47716.15,1206.30,46779.01,49648.11,46762.69,1359.04,44596.35,49648.11,43387.98,4817.56,34823.79,49648.11,42205.41,5237.18,31002.03,50203.32
47133.74,False,2024-07-05 20:00:00,20,4,5,7,2024,0,0,-0.87,0.50,-0.43,-0.90,0.00,-1.00,48743.03,49648.11,47947.73,49116.86,48508.30,1273.52,47133.74,49648.11,47775.28,1158.95,46811.58,49648.11,46974.14,1176.47,45715.54,49648.11,43354.07,4786.83,34823.79,49648.11,42247.53,5234.43,31002.03,50203.32
46095.01,False,2024-07-05 21:00:00,21,4,5,7,2024,0,0,-0.71,0.71,-0.43,-0.90,0.00,-1.00,47133.74,48743.03,46991.42,47947.73,47323.93,1334.22,46095.01,48743.03,47655.85,1305.74,46095.01,49648.11,47004.79,1145.41,45715.54,49648.11,43316.71,4760.64,34823.79,49648.11,42280.14,5224.03,31002.03,50203.32
44165.69,False,2024-07-05 22:00:00,22,4,5,7,2024,0,0,-0.50,0.87,-0.43,-0.90,0.00,-1.00,46095.01,47133.74,44756.47,46991.42,45798.15,1506.13,44165.69,47133.74,47205.56,1942.57,44165.69,49648.11,46827.84,1401.44,44165.69,49648.11,43292.10,4754.40,34823.79,49648.11,42295.98,5204.72,31002.03,50203.32
41443.40,False,2024-07-05 23:00:00,23,4,5,7,2024,0,0,-0.26,0.97,-0.43,-0.90,0.00,-1.00,44165.69,46095.01,41616.91,44756.47,43901.37,2337.04,41443.40,46095.01,46204.83,3033.25,41443.40,49648.11,46423.37,2096.57,41443.40,49648.11,43284.87,4757.19,34823.79,49648.11,42288.88,5183.39,31002.03,50203.32
38949.00,False,2024-07-06 00:00:00,0,5,6,7,2024,1,0,0.00,1.00,-0.97,-0.22,0.00,-1.00,41443.40,44165.69,38769.41,41616.91,41519.36,2609.18,38949.00,44165.69,44421.65,3680.09,38949.00,48743.03,45859.49,3013.62,38949.00,49648.11,43292.35,4749.91,34823.79,49648.11,42261.27,5170.67,31002.03,50203.32
36772.26,False,2024-07-06 01:00:00,1,5,6,7,2024,1,0,0.26,0.97,-0.97,-0.22,0.00,-1.00,38949.00,41443.40,36625.30,38769.41,39054.89,2337.37,36772.26,41443.40,42426.52,4090.74,36772.26,47133.74,45071.34,3987.34,36772.26,49648.11,43298.48,4741.03,34823.79,49648.11,42216.28,5173.18,31002.03,50203.32
35423.51,False,2024-07-06 02:00:00,2,5,6,7,2024,1,0,0.50,0.87,-0.97,-0.22,0.00,-1.00,36772.26,38949.00,35358.83,36625.30,37048.26,1778.88,35423.51,38949.00,40474.81,4188.08,35423.51,46095.01,44125.04,4808.19,35423.51,49648.11,43301.17,4736.33,34823.79,49648.11,42161.06,5188.22,31002.03,50203.32
34673.29,False,2024-07-06 03:00:00,3,5,6,7,2024,1,0,0.71,0.71,-0.97,-0.22,0.00,-1.00,35423.51,36772.26,34823.79,35358.83,35623.02,1063.62,34673.29,36772.26,38571.19,3688.59,34673.29,44165.69,43113.52,5428.43,34673.29,49648.11,43294.90,4748.13,34673.29,49648.11,42100.67,5210.65,31002.03,50203.32
34451.39,False,2024-07-06 04:00:00,4,5,6,7,2024,1,0,0.87,0.50,-0.97,-0.22,0.00,-1.00,34673.29,35423.51,35040.37,34823.79,34849.40,509.43,34451.39,35423.51,36952.14,2755.90,34451.39,41443.40,42078.85,5817.22,34451.39,49648.11,43270.36,4793.95,34451.39,49648.11,42039.48,5234.50,31002.03,50203.32
34837.35,False,2024-07-06 05:00:00,5,5,6,7,2024,1,0,0.97,0.26,-0.97,-0.22,0.00,-1.00,34451.39,34673.29,36625.88,35040.37,34654.01,193.70,34451.39,34837.35,35851.13,1732.19,34451.39,38949.00,41027.98,5897.63,34451.39,49648.11,43195.84,4914.13,34451.39,49648.11,41982.32,5252.86,31002.03,50203.32
35776.59,False,2024-07-06 06:00:00,6,5,6,7,2024,1,0,1.00,0.00,-0.97,-0.22,0.00,-1.00,34837.35,34451.39,39322.96,36625.88,35021.78,681.58,34451.39,35776.59,35322.40,864.16,34451.39,36772.26,39872.02,5392.23,34451.39,48743.03,43048.07,5085.96,34451.39,49648.11,41933.45,5260.87,31002.03,50203.32
37179.38,False,2024-07-06 07:00:00,7,5,6,7,2024,1,0,0.97,-0.26,-0.97,-0.22,0.00,-1.00,35776.59,34837.35,42280.17,39322.96,35931.11,1178.64,34837.35,37179.38,35390.25,1005.24,34451.39,37179.38,38908.38,4644.16,34451.39,47133.74,42835.54,5224.14,34451.39,49648.11,41896.31,5256.94,31002.03,50203.32
38843.87,False,2024-07-06 08:00:00,8,5,6,7,2024,1,0,0.87,-0.50,-0.97,-0.22,0.00,-1.00,37179.38,35776.59,44596.35,42280.17,37266.61,1535.50,35776.59,38843.87,35960.31,1733.73,34451.39,38843.87,38217.56,3859.71,34451.39,46095.01,42595.85,5271.59,34451.39,49648.11,41872.65,5243.25,31002.03,50203.32
39877.95,False,2024-07-06 09:00:00,9,5,6,7,2024,1,0,0.71,-0.71,-0.97,-0.22,0.00,-1.00,38843.87,37179.38,45727.19,44596.35,38633.73,1361.50,37179.38,39877.95,36827.75,2200.27,34451.39,39877.95,37699.47,3035.44,34451.39,44165.69,42352.13,5255.72,34451.39,49648.11,41857.31,5225.82,31002.03,50203.32
40646.64,False,2024-07-06 10:00:00,10,5,6,7,2024,1,0,0.50,-0.87,-0.97,-0.22,0.00,-1.00,39877.95,38843.87,46289.15,45727.19,39789.48,904.63,38843.87,40646.64,37860.30,2312.82,34837.35,40646.64,37406.22,2471.56,34451.39,41443.40,42117.03,5197.83,34451.39,49648.11,41848.06,5206.76,31002.03,50203.32
40891.00,False,2024-07-06 11:00:00,11,5,6,7,2024,1,0,0.26,-0.97,-0.97,-0.22,0.00,-1.00,40646.64,39877.95,46297.04,46289.15,40471.86,528.66,39877.95,40891.00,38869.24,2033.96,35776.59,40891.00,37360.19,2393.44,34451.39,40891.00,41891.78,5125.44,34451.39,49648.11,41840.81,5187.52,31002.03,50203.32
40702.76,False,2024-07-06 12:00:00,12,5,6,7,2024,1,0,0.00,-1.00,-0.97,-0.22,0.00,-1.00,40891.00,40646.64,45715.54,46297.04,40746.80,128.00,40646.64,40891.00,39690.27,1444.83,37179.38,40891.00,37506.33,2547.84,34451.39,40891.00,41682.91,5064.62,34451.39,49648.11,41832.26,5168.77,31002.03,50203.32
40292.03,False,2024-07-06 13:00:00,13,5,6,7,2024,1,0,-0.26,-0.97,-0.97,-0.22,0.00,-1.00,40702.76,40891.00,46230.12,45715.54,40628.60,306.30,40292.03,40891.00,40209.04,759.02,38843.87,40891.00,37799.65,2655.96,34451.39,40891.00,41435.49,4977.11,34451.39,49648.11,41820.76,5151.02,31002.03,50203.32
39857.72,False,2024-07-06 14:00:00,14,5,6,7,2024,1,0,-0.50,-0.87,-0.97,-0.22,0.00,-1.00,40292.03,40702.76,46779.01,46230.12,40284.17,422.58,39857.72,40702.76,40378.02,440.21,39857.72,40891.00,38169.16,2603.26,34451.39,40891.00,41147.10,4853.00,34451.39,49648.11,41806.22,5134.54,31002.03,50203.32
39986.38,False,2024-07-06 15:00:00,15,5,6,7,2024,1,0,-0.71,-0.71,-0.97,-0.22,0.00,-1.00,39857.72,40292.03,46811.58,46779.01,40045.37,223.08,39857.72,40292.03,40396.09,417.20,39857.72,40891.00,38611.92,2398.39,34451.39,40891.00,40862.72,4704.33,34451.39,49648.11,41792.84,5117.87,31002.03,50203.32
41149.62,False,2024-07-06 16:00:00,16,5,6,7,2024,1,0,-0.87,-0.50,-0.97,-0.22,0.00,-1.00,39986.38,39857.72,46867.45,46811.58,40331.24,711.65,39857.72,41149.62,40479.92,516.37,39857.72,41149.62,39170.11,2103.38,34837.35,41149.62,40624.48,4528.51,34451.39,49648.11,41788.14,5099.32,31002.03,50203.32
43976.95,False,2024-07-06 17:00:00,17,5,6,7,2024,1,0,-0.97,-0.26,-0.97,-0.22,0.00,-1.00,41149.62,39986.38,47447.75,46867.45,41704.32,2052.30,39986.38,43976.95,40994.24,1536.64,39857.72,43976.95,39931.74,2045.80,35776.59,43976.95,40479.86,4353.17,34451.39,49648.11,41804.01,5084.09,31002.03,50203.32
47486.50,False,2024-07-06 18:00:00,18,5,6,7,2024,1,0,-1.00,-0.00,-0.97,-0.22,0.00,-1.00,43976.95,41149.62,49648.11,47447.75,44204.36,3174.55,41149.62,47486.50,42124.87,3039.76,39857.72,47486.50,40907.57,2601.05,37179.38,47486.50,40389.79,4173.90,34451.39,48743.03,41844.89,5088.51,31002.03,50203.32
45857.10,False,2024-07-06 19:00:00,19,5,6,7,2024,1,0,-0.97,0.26,-0.97,-0.22,0.00,-1.00,47486.50,43976.95,48743.03,49648.11,45773.52,1756.27,43976.95,47486.50,43052.38,3212.77,39857.72,47486.50,41630.71,2675.54,38843.87,47486.50,40269.55,3958.81,34451.39,47486.50,41873.55,5081.50,31002.03,50203.32
43702.53,False,2024-07-06 20:00:00,20,5,6,7,2024,1,0,-0.87,0.50,-0.97,-0.22,0.00,-1.00,45857.10,47486.50,47133.74,48743.03,45682.04,1898.05,43702.53,47486.50,43693.18,2805.80,39986.38,47486.50,42035.60,2581.44,39857.72,47486.50,40126.58,3756.95,34451.39,47486.50,41886.52,5065.66,31002.03,50203.32
41804.86,False,2024-07-06 21:00:00,21,5,6,7,2024,1,0,-0.71,0.71,-0.97,-0.22,0.00,-1.00,43702.53,45857.10,46095.01,47133.74,43788.16,2027.48,41804.86,45857.10,43996.26,2393.19,41149.62,47486.50,42196.17,2493.46,39857.72,47486.50,39947.82,3557.39,34451.39,47486.50,41885.94,5047.67,31002.03,50203.32
39679.54,False,2024-07-06 22:00:00,22,5,6,7,2024,1,0,-0.50,0.87,-0.97,-0.22,0.00,-1.00,41804.86,43702.53,44165.69,46095.01,41728.97,2012.57,39679.54,43702.53,43751.25,2785.94,39679.54,47486.50,42115.58,2562.76,39679.54,47486.50,39760.90,3442.12,34451.39,47486.50,41870.51,5033.25,31002.03,50203.32
37706.35,False,2024-07-06 23:00:00,23,5,6,7,2024,1,0,-0.26,0.97,-0.97,-0.22,0.00,-1.00,39679.54,41804.86,41443.40,44165.69,39730.25,2049.72,37706.35,41804.86,42706.15,3707.93,37706.35,47486.50,41850.19,2849.91,37706.35,47486.50,39605.19,3447.22,34451.39,47486.50,41841.60,5027.61,31002.03,50203.32
35879.47,False,2024-07-07 00:00:00,0,6,7,7,2024,1,0,0.00,1.00,-0.78,0.62,0.00,-1.00,37706.35,39679.54,38949.00,41443.40,37755.12,1900.50,35879.47,39679.54,40771.64,3742.77,35879.47,45857.10,41448.25,3326.70,35879.47,47486.50,39477.29,3528.61,34451.39,47486.50,41800.48,5034.53,31002.03,50203.32
33982.79,False,2024-07-07 01:00:00,1,6,7,7,2024,1,0,0.26,0.97,-0.78,0.62,0.00,-1.00,35879.47,37706.35,36772.26,38949.00,35856.20,1861.89,33982.79,37706.35,38792.59,3654.27,33982.79,43702.53,40922.48,3963.64,33982.79,47486.50,39361.07,3664.89,33982.79,47486.50,41746.93,5058.69,31002.03,50203.32
32634.67,False,2024-07-07 02:00:00,2,6,7,7,2024,1,0,0.50,0.87,-0.78,0.62,0.00,-1.00,33982.79,35879.47,35423.51,36772.26,34165.64,1630.11,32634.67,35879.47,36947.95,3468.85,32634.67,41804.86,40320.56,4632.12,32634.67,47486.50,39244.86,3835.41,32634.67,47486.50,41684.94,5097.05,31002.03,50203.32
31818.87,False,2024-07-07 03:00:00,3,6,7,7,2024,1,0,0.71,0.71,-0.78,0.62,0.00,-1.00,32634.67,33982.79,34673.29,35423.51,32812.11,1092.82,31818.87,33982.79,35283.61,3041.79,31818.87,39679.54,39639.94,5245.17,31818.87,47486.50,39125.93,4023.01,31818.87,47486.50,41618.28,5144.01,31002.03,50203.32
31508.68,False,2024-07-07 04:00:00,4,6,7,7,2024,1,0,0.87,0.50,-0.78,0.62,0.00,-1.00,31818.87,32634.67,34451.39,34673.29,31987.41,581.61,31508.68,32634.67,33921.81,2451.99,31508.68,37706.35,38836.53,5710.61,31508.68,47486.50,39003.32,4212.07,31508.68,47486.50,41550.43,5193.07,31002.03,50203.32
31583.88,False,2024-07-07 05:00:00,5,6,7,7,2024,1,0,0.97,0.26,-0.78,0.62,0.00,-1.00,31508.68,31818.87,34837.35,34451.39,31637.14,161.81,31508.68,31818.87,32901.39,1729.56,31508.68,35879.47,37803.77,5816.12,31508.68,47486.50,38867.76,4400.14,31508.68,47486.50,41483.99,5239.20,31002.03,50203.32
31831.14,False,2024-07-07 06:00:00,6,6,7,7,2024,1,0,1.00,0.00,-0.78,0.62,0.00,-1.00,31583.88,31508.68,35776.59,34837.35,31641.23,168.70,31508.68,31831.14,32226.67,948.88,31508.68,33982.79,36499.16,5166.26,31508.68,45857.10,38703.36,4590.24,31508.68,47486.50,41420.06,5280.46,31002.03,50203.32
32257.88,False,2024-07-07 07:00:00,7,6,7,7,2024,1,0,0.97,-0.26,-0.78,0.62,0.00,-1.00,31831.14,31583.88,37179.38,35776.59,31890.97,340.96,31583.88,32257.88,31939.19,429.65,31508.68,32634.67,35365.89,4354.71,31508.68,43702.53,38498.30,4767.78,31508.68,47486.50,41359.78,5315.16,31002.03,50203.32
33325.40,False,2024-07-07 08:00:00,8,6,7,7,2024,1,0,0.87,-0.50,-0.78,0.62,0.00,-1.00,32257.88,31831.14,38843.87,37179.38,32471.47,769.69,31831.14,33325.40,32054.31,675.48,31508.68,33325.40,34501.13,3494.01,31508.68,41804.86,38268.36,4882.09,31508.68,47486.50,41307.27,5337.32,31002.03,50203.32
34361.62,False,2024-07-07 09:00:00,9,6,7,7,2024,1,0,0.71,-0.71,-0.78,0.62,0.00,-1.00,33325.40,32257.88,39877.95,38843.87,33314.97,1051.91,32257.88,34361.62,32478.10,1137.72,31508.68,34361.62,33880.86,2634.51,31508.68,39679.54,38038.52,4932.61,31508.68,47486.50,41262.17,5349.21,31002.03,50203.32
35189.68,False,2024-07-07 10:00:00,10,6,7,7,2024,1,0,0.50,-0.87,-0.78,0.62,0.00,-1.00,34361.62,33325.40,40646.64,39877.95,34292.23,934.07,33325.40,35189.68,33091.60,1457.85,31583.88,35189.68,33506.70,1971.51,31508.68,37706.35,37811.14,4932.93,31508.68,47486.50,41222.99,5354.07,31002.03,50203.32
36021.71,False,2024-07-07 11:00:00,11,6,7,7,2024,1,0,0.26,-0.97,-0.78,0.62,0.00,-1.00,35189.68,34361.62,40891.00,40646.64,35191.00,830.05,34361.62,36021.71,33831.24,1652.67,31831.14,36021.71,33366.32,1684.35,31508.68,36021.71,37608.26,4900.78,31508.68,47486.50,41189.65,5353.00,31002.03,50203.32
36409.09,False,2024-07-07 12:00:00,12,6,7,7,2024,1,0,0.00,-1.00,-0.78,0.62,0.00,-1.00,36021.71,35189.68,40702.76,40891.00,35873.49,623.07,35189.68,36409.09,34594.23,1600.53,32257.88,36409.09,33410.45,1761.36,31508.68,36409.09,37429.35,4861.12,31508.68,47486.50,41159.20,5349.44,31002.03,50203.32
36094.96,False,2024-07-07 13:00:00,13,6,7,7,2024,1,0,-0.26,-0.97,-0.78,0.62,0.00,-1.00,36409.09,36021.71,40292.03,40702.76,36175.25,205.79,36021.71,36409.09,35233.74,1195.69,33325.40,36409.09,33586.47,1921.97,31508.68,36409.09,37254.47,4829.04,31508.68,47486.50,41127.15,5347.57,31002.03,50203.32
35725.82,False,2024-07-07 14:00:00,14,6,7,7,2024,1,0,-0.50,-0.87,-0.78,0.62,0.00,-1.00,36094.96,36409.09,39857.72,40292.03,36076.62,342.00,35725.82,36409.09,35633.81,746.78,34361.62,36409.09,33844.06,1988.79,31508.68,36409.09,37082.31,4805.80,31508.68,47486.50,41093.18,5347.80,31002.03,50203.32
36078.87,False,2024-07-07 15:00:00,15,6,7,7,2024,1,0,-0.71,-0.71,-0.78,0.62,0.00,-1.00,35725.82,36094.96,39986.38,39857.72,35966.55,208.63,35725.82,36094.96,35920.02,418.68,35189.68,36409.09,34199.06,1974.59,31508.68,36409.09,36919.50,4769.18,31508.68,47486.50,41061.84,5345.68,31002.03,50203.32
37484.39,False,2024-07-07 16:00:00,16,6,7,7,2024,1,0,-0.87,-0.50,-0.78,0.62,0.00,-1.00,36078.87,35725.82,41149.62,39986.38,36429.69,930.29,35725.82,37484.39,36302.47,618.50,35725.82,37484.39,34697.04,1987.88,31583.88,37484.39,36766.78,4685.79,31508.68,47486.50,41039.62,5336.40,31002.03,50203.32
41171.61,False,2024-07-07 17:00:00,17,6,7,7,2024,1,0,-0.97,-0.26,-0.78,0.62,0.00,-1.00,37484.39,36078.87,43976.95,41149.62,38244.96,2630.18,36078.87,41171.61,37160.79,2055.34,35725.82,41171.61,35496.01,2486.99,31831.14,41171.61,36649.89,4530.53,31508.68,47486.50,41040.43,5319.81,31002.03,50203.32
44864.81,False,2024-07-07 18:00:00,18,6,7,7,2024,1,0,-1.00,-0.00,-0.78,0.62,0.00,-1.00,41171.61,37484.39,47486.50,43976.95,41173.60,3690.21,37484.39,44864.81,38570.08,3687.61,35725.82,44864.81,36582.15,3414.18,32257.88,44864.81,36540.66,4282.71,31508.68,45857.10,41063.90,5311.82,31002.03,50203.32
43438.25,False,2024-07-07 19:00:00,19,6,7,7,2024,1,0,-0.97,0.26,-0.78,0.62,0.00,-1.00,44864.81,41171.61,45857.10,47486.50,43158.22,1862.46,41171.61,44864.81,39793.96,3913.52,35725.82,44864.81,37513.85,3644.59,33325.40,44864.81,36439.87,4077.48,31508.68,44864.81,41078.37,5298.75,31002.03,50203.32
42395.70,False,2024-07-07 20:00:00,20,6,7,7,2024,1,0,-0.87,0.50,-0.78,0.62,0.00,-1.00,43438.25,44864.81,43702.53,45857.10,43566.25,1239.52,42395.70,44864.81,40905.61,3446.24,36078.87,44864.81,38269.71,3637.51,34361.62,44864.81,36385.42,3983.93,31508.68,44864.81,41086.36,5283.56,31002.03,50203.32
41467.99,False,2024-07-07 21:00:00,21,6,7,7,2024,1,0,-0.71,0.71,-0.78,0.62,0.00,-1.00,42395.70,43438.25,41804.86,43702.53,42433.98,985.69,41467.99,43438.25,41803.79,2512.42,37484.39,44864.81,38861.91,3519.99,35189.68,44864.81,36371.38,3964.55,31508.68,44864.81,41088.66,5267.61,31002.03,50203.32
39656.78,False,2024-07-07 22:00:00,22,6,7,7,2024,1,0,-0.50,0.87,-0.78,0.62,0.00,-1.00,41467.99,42395.70,39679.54,41804.86,41173.49,1393.01,39656.78,42395.70,42165.86,1829.05,39656.78,44864.81,39234.17,3327.27,35725.82,44864.81,36370.43,3963.73,31508.68,44864.81,41080.08,5252.89,31002.03,50203.32
37332.35,False,2024-07-07 23:00:00,23,6,7,7,2024,1,0,-0.26,0.97,-0.78,0.62,0.00,-1.00,39656.78,41467.99,37706.35,39679.54,39485.71,2073.12,37332.35,41467.99,41525.98,2707.21,37332.35,44864.81,39343.39,3232.39,35725.82,44864.81,36354.85,3958.98,31508.68,44864.81,41057.77,5245.11,31002.03,50203.32
35182.26,False,2024-07-08 00:00:00,0,0,8,7,2024,0,0,0.00,1.00,0.00,1.00,0.00,-1.00,37332.35,39656.78,35879.47,37706.35,37390.46,2237.83,35182.26,39656.78,39912.22,3165.89,35182.26,43438.25,39241.15,3350.86,35182.26,44864.81,36325.80,3965.17,31508.68,44864.81,41067.52,5232.57,31002.03,50203.32
33599.24,False,2024-07-08 01:00:00,1,0,8,7,2024,0,0,0.26,0.97,0.00,1.00,0.00,-1.00,35182.26,37332.35,33982.79,35879.47,35371.28,1873.72,33599.24,37332.35,38272.39,3504.31,33599.24,42395.70,39033.17,3629.73,33599.24,44864.81,36309.82,3975.79,31508.68,44864.81,41075.75,5219.64,31002.03,50203.32
32596.97,False,2024-07-08 02:00:00,2,0,8,7,2024,0,0,0.50,0.87,0.00,1.00,0.00,-1.00,33599.24,35182.26,32634.67,33982.79,33792.83,1303.47,32596.97,35182.26,36639.27,3481.58,32596.97,41467.99,38772.44,3984.00,32596.97,44864.81,36308.25,3977.31,31508.68,44864.81,41083.44,5206.10,31002.03,50203.32
32198.18,False,2024-07-08 03:00:00,3,0,8,7,2024,0,0,0.71,0.71,0.00,1.00,0.00,-1.00,32596.97,33599.24,31818.87,32634.67,32798.13,721.87,32198.18,33599.24,35094.30,2922.06,32198.18,39656.78,38449.04,4362.08,32198.18,44864.81,36324.05,3959.41,31508.68,44864.81,41090.56,5193.03,31435.87,50203.32
32427.36,False,2024-07-08 04:00:00,4,0,8,7,2024,0,0,0.87,0.50,0.00,1.00,0.00,-1.00,32198.18,32596.97,31508.68,31818.87,32407.51,200.13,32198.18,32596.97,33889.40,2013.84,32198.18,37332.35,38027.63,4695.30,32198.18,44864.81,36362.33,3915.02,31583.88,44864.81,41096.46,5182.54,31508.68,50203.32
